Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
80,-0.0625,-0.6875,-0.5,-0.03857422,0.03076172,0.9594727,0.03125,0.02246094,-0.3237305
82,0.375,-0.3125,-0.6875,-0.03076172,0.03466797,0.9711914,0.03125,0.02246094,-0.3237305
83,0.5,-0.75,-0.125,-0.02294922,0.03466797,0.9829102,0.03125,0.02246094,-0.3237305
86,-0.125,-0.375,-0.125,-0.03466797,0.01513672,0.9438477,0.02539063,0.0234375,-0.3193359
87,-0.3125,0,-0.8125,-0.03857422,0.02685547,0.9829102,0.02539063,0.0234375,-0.3193359
89,0.125,0,-0.4375,-0.03466797,0.03466797,0.9750977,0.02539063,0.0234375,-0.3193359
90,0.625,-0.6875,-1.1875,-0.03857422,0.03857422,0.9594727,0.02539063,0.0234375,-0.3193359
92,-0.375,-0.25,-0.5,-0.04248047,0.01513672,0.9672852,0.02539063,0.0234375,-0.3193359
93,0.4375,-0.5625,-0.5625,-0.04248047,0.04248047,0.9360352,0.02539063,0.0234375,-0.3193359
95,0.75,-0.9375,-0.5625,-0.03466797,0.04638672,0.9790039,0.02539063,0.0234375,-0.3193359
96,0.75,-0.4375,-0.1875,-0.007324219,0.01513672,0.9829102,0.03125,0.02587891,-0.3208008
98,0.5,-0.125,-0.4375,-0.03466797,0.03076172,0.9829102,0.03125,0.02587891,-0.3208008
100,1.625,-0.5625,-0.125,-0.01904297,0.02294922,0.9946289,0.03125,0.02587891,-0.3208008
102,0.5625,-0.125,-0.75,-0.04248047,0.03076172,1.001953,0.02539063,0.02246094,-0.3208008
103,-0.625,1,-0.3125,-0.05419922,0.01123047,0.9594727,0.02539063,0.02246094,-0.3208008
105,1.6875,1.1875,-0.5625,-0.03857422,0.04638672,0.9946289,0.02539063,0.02246094,-0.3208008
107,1.875,-1.4375,-0.875,-0.03076172,0.04248047,0.9868164,0.02685547,0.02929688,-0.3154297
109,-1.25,0.4375,-0.3125,-0.04638672,0.01123047,0.9711914,0.02685547,0.02929688,-0.3154297
110,1.125,1.625,0.5625,-0.03857422,0.03076172,0.9672852,0.02685547,0.02929688,-0.3154297
112,0.875,-2.5,-0.4375,-0.03466797,0.02685547,0.9594727,0.02685547,0.02929688,-0.3154297
113,-2.0625,1,0,-0.01904297,0.02685547,0.9243164,0.02783203,0.02734375,-0.3334961
116,1.4375,0.0625,-0.5,-0.05029297,0.01513672,0.9594727,0.02783203,0.02734375,-0.3334961
117,-0.5,-0.1875,0,-0.02685547,0.01123047,0.9868164,0.02783203,0.02734375,-0.3334961
119,-0.0625,-0.375,-0.4375,-0.04248047,0.01123047,0.9829102,0.03613281,0.02929688,-0.3154297
120,0,-0.25,0.0625,-0.05029297,0.02294922,0.9907227,0.03613281,0.02929688,-0.3154297
122,0.1875,-0.8125,-0.5625,-0.03466797,0.02685547,0.9907227,0.03613281,0.02929688,-0.3154297
123,0.0625,-0.5,0.0625,-0.01513672,0.01513672,0.9711914,0.03466797,0.02832031,-0.3193359
125,-0.25,-0.5625,-0.1875,-0.02685547,0.03466797,0.9829102,0.03466797,0.02832031,-0.3193359
126,0,-0.6875,-0.3125,-0.03857422,0.03466797,0.9868164,0.03466797,0.02832031,-0.3193359
128,0.0625,-0.625,0,-0.03857422,0.01904297,0.9829102,0.03466797,0.02832031,-0.3193359
129,0.5,-1,-0.375,-0.05029297,0,0.9790039,0.03857422,0.02490234,-0.3208008
131,0,0,-0.25,-0.05419922,0.01513672,0.9672852,0.03857422,0.02490234,-0.3208008
133,0,0,-0.1875,-0.03466797,0.03466797,0.9477539,0.03857422,0.02490234,-0.3208008
135,0.625,0.0625,-0.125,-0.03466797,0.03076172,0.9672852,0.03613281,0.0234375,-0.3154297
136,0.625,0.1875,-0.4375,-0.01123047,0.02294922,0.9633789,0.03613281,0.0234375,-0.3154297
138,0.4375,-0.125,-0.8125,-0.03466797,0.01513672,0.9672852,0.03613281,0.0234375,-0.3154297
139,0.625,0,-0.375,-0.04248047,0.03857422,0.9711914,0.0234375,0.02490234,-0.3168945
141,0.875,0.4375,-0.3125,-0.04248047,0.01513672,0.9711914,0.0234375,0.02490234,-0.3168945
143,0.5,0.1875,-0.125,-0.02685547,0.01513672,0.9477539,0.0234375,0.02490234,-0.3168945
145,0.8125,0.9375,-0.6875,-0.03466797,0.03076172,0.9633789,0.0234375,0.02490234,-0.3168945
146,0.9375,1,-0.1875,-0.02294922,0.02685547,0.9438477,0.03271484,0.02734375,-0.3208008
148,0.5625,0.9375,-0.9375,-0.06201172,0.02685547,0.9829102,0.03271484,0.02734375,-0.3208008
149,0.9375,0.5,-0.4375,-0.04248047,0.03076172,0.9672852,0.03271484,0.02734375,-0.3208008
151,0.6875,0.5625,-1.0625,-0.04248047,0.02685547,0.9555664,0.03027344,0.02490234,-0.3208008
152,0.9375,0,-0.9375,-0.04248047,0.04248047,0.9750977,0.03027344,0.02490234,-0.3208008
154,0.8125,1.125,-0.6875,-0.04248047,0.03076172,0.9711914,0.03027344,0.02490234,-0.3208008
155,0.875,1.0625,-0.625,-0.01513672,0.03076172,0.9321289,0.03271484,0.02929688,-0.3154297
158,1.1875,0.5625,-0.8125,-0.04638672,0.04248047,0.9594727,0.03271484,0.02929688,-0.3154297
159,1.25,0.3125,-0.4375,-0.05810547,0.05029297,0.9907227,0.03271484,0.02929688,-0.3154297
161,1.1875,0.8125,-0.375,-0.03857422,0.04248047,0.9672852,0.03271484,0.02929688,-0.3154297
162,1.6875,1.3125,-0.4375,-0.04248047,0.03076172,0.9555664,0.03271484,0.02929688,-0.3154297
164,1.375,1.1875,-1.125,-0.04248047,0.01513672,0.9594727,0.03271484,0.02929688,-0.3154297
165,1.3125,0.5,-1.1875,-0.03466797,0.01904297,0.9711914,0.03271484,0.02929688,-0.3154297
167,1.25,0.6875,-1.125,-0.05810547,0.02685547,0.9477539,0.02685547,0.02246094,-0.3168945
168,0.25,0.5,-0.125,-0.05419922,0.01904297,0.9633789,0.02685547,0.02246094,-0.3168945
171,1.0625,0.5,-0.75,-0.05029297,0.04248047,0.9829102,0.02685547,0.02246094,-0.3168945
172,0.875,0.0625,-0.5,-0.06591797,0.04248047,0.9594727,0.02539063,0.0234375,-0.3178711
174,1,0.8125,-0.25,-0.06982422,0.03076172,0.9946289,0.02539063,0.0234375,-0.3178711
175,0.75,0.1875,-0.3125,-0.03857422,0.01513672,0.9868164,0.02539063,0.0234375,-0.3178711
177,0.5625,0,-0.625,-0.02685547,0.02685547,0.9594727,0.02539063,0.0234375,-0.3178711
178,0.9375,0.4375,-0.125,-0.03857422,0.03857422,0.9829102,0.02539063,0.0234375,-0.3178711
180,0.875,0.3125,0.0625,-0.03076172,0.02294922,0.9829102,0.02539063,0.0234375,-0.3178711
181,0.625,0.25,-0.3125,-0.03466797,0.01513672,0.9711914,0.02539063,0.0234375,-0.3178711
183,1,0.0625,-0.1875,-0.03076172,0.02685547,0.9907227,0.02441406,0.02490234,-0.3081055
185,0.875,0.0625,-0.625,-0.04248047,0.03076172,0.9672852,0.02441406,0.02490234,-0.3081055
187,0.5625,-0.0625,-0.3125,-0.02294922,0.01513672,0.9672852,0.02441406,0.02490234,-0.3081055
188,1,0.25,0,-0.03857422,0.01513672,0.9594727,0.03271484,0.02734375,-0.3193359
190,0.5625,0.0625,0,-0.03076172,0.03857422,0.9907227,0.03271484,0.02734375,-0.3193359
191,0.5625,0.3125,-0.5,-0.03076172,0.03076172,0.9516602,0.03271484,0.02734375,-0.3193359
193,1.0625,0.4375,0,-0.03076172,0.03857422,0.9907227,0.03466797,0.03173828,-0.3168945
194,0.6875,0.625,-0.4375,-0.03076172,0.03857422,0.9516602,0.03466797,0.03173828,-0.3168945
196,0.4375,0.4375,0,-0.05029297,0.007324219,0.9829102,0.03466797,0.03173828,-0.3168945
197,0.5625,1,-0.25,-0.04638672,0.02294922,0.9868164,0.03466797,0.03173828,-0.3168945
200,0.75,0.3125,-0.8125,-0.05029297,0.01513672,0.9711914,0.03027344,0.02734375,-0.3208008
201,0.75,0.6875,-0.4375,-0.04248047,0.01513672,0.9555664,0.03027344,0.02734375,-0.3208008
203,0.5625,0.375,-0.25,-0.04638672,0.01513672,0.9868164,0.03027344,0.02734375,-0.3208008
204,0.75,0,-0.125,-0.04248047,0.04638672,0.9633789,0.02685547,0.0234375,-0.3168945
206,0.6875,0.0625,-0.5625,-0.04248047,0.03076172,0.9907227,0.02685547,0.0234375,-0.3168945
207,0.625,0.1875,-0.4375,-0.04248047,0.02294922,0.9750977,0.02685547,0.0234375,-0.3168945
209,0.875,0.1875,0,-0.04248047,0.01904297,0.9711914,0.03613281,0.02832031,-0.3193359
211,0.75,-0.1875,0.4375,-0.04638672,0.02685547,0.9711914,0.03613281,0.02832031,-0.3193359
214,0.875,-0.1875,0.1875,-0.04248047,0.02294922,0.9633789,0.03613281,0.02832031,-0.3193359
215,0.3125,-0.25,0.5625,-0.04248047,0.01513672,0.9711914,0.03613281,0.02832031,-0.3193359
217,0.625,-0.125,0.0625,-0.04248047,0.03857422,0.9594727,0.03613281,0.02832031,-0.3193359
218,0.3125,-0.375,0.0625,-0.03857422,0.03076172,0.9790039,0.03613281,0.02832031,-0.3193359
220,0.6875,0.125,0.375,-0.03466797,0.04248047,0.9829102,0.03613281,0.02832031,-0.3193359
221,0.1875,-0.625,0,-0.03857422,0.01513672,0.9829102,0.03857422,0.02832031,-0.3178711
223,0.1875,0,0.1875,-0.02685547,0.01123047,0.9946289,0.03857422,0.02832031,-0.3178711
224,0.5625,0.0625,0.375,-0.02685547,0.01904297,0.9790039,0.03857422,0.02832031,-0.3178711
227,0.1875,0,0.1875,-0.03466797,0.05029297,0.9711914,0.03710938,0.03076172,-0.3222656
228,0.125,-0.0625,0.4375,-0.03076172,0.01123047,0.9711914,0.03710938,0.03076172,-0.3222656
230,0.5625,-0.0625,0.1875,-0.01513672,0.03466797,0.9633789,0.03710938,0.03076172,-0.3222656
231,0.25,0.5625,0.0625,-0.03857422,0.04638672,0.9829102,0.03710938,0.03076172,-0.3222656
233,0.3125,0.1875,0.375,-0.01513672,0.01513672,0.9829102,0.03710938,0.03076172,-0.3222656
234,0.5,0,0.25,-0.02294922,0.02685547,0.9633789,0.03710938,0.03076172,-0.3222656
236,0.4375,0.6875,0,-0.04638672,0.02685547,0.9750977,0.03710938,0.03076172,-0.3222656
237,0.5625,-0.0625,0.3125,-0.02294922,0.03466797,0.9829102,0.02783203,0.02929688,-0.3222656
239,0.125,-0.3125,0.1875,-0.04248047,0.04248047,0.9790039,0.02783203,0.02929688,-0.3222656
240,-0.25,-0.125,0.5,-0.03857422,0.03076172,0.9829102,0.02783203,0.02929688,-0.3222656
242,0.625,-0.625,0.75,-0.01513672,0.03076172,0.9868164,0.02783203,0.02587891,-0.3266602
243,0.25,0.0625,0.875,-0.04638672,0.03857422,0.9829102,0.02783203,0.02587891,-0.3266602
245,0.3125,0.75,0.8125,-0.05029297,0.01513672,0.9829102,0.02783203,0.02587891,-0.3266602
247,-0.0625,-1,0.5625,-0.03857422,0.04248047,0.9790039,0.03027344,0.02001953,-0.3266602
249,0.1875,-0.25,0.8125,-0.01513672,0.03466797,0.9907227,0.03027344,0.02001953,-0.3266602
250,0,-0.5,0.6875,-0.05810547,0.02294922,0.9750977,0.03027344,0.02001953,-0.3266602
252,-0.5625,-0.375,0.375,-0.03076172,0.04638672,0.9477539,0.03027344,0.02001953,-0.3266602
253,-0.4375,-0.75,1.25,-0.04248047,0.01904297,0.9711914,0.03710938,0.02246094,-0.3193359
256,-0.8125,-0.625,0.8125,-0.03857422,0.03857422,0.9750977,0.03710938,0.02246094,-0.3193359
257,0,-0.4375,0.75,-0.03076172,0.01513672,0.9555664,0.03710938,0.02246094,-0.3193359
259,-0.1875,-0.6875,0.5625,-0.06201172,0.03857422,0.9829102,0.02880859,0.02490234,-0.3154297
260,-0.3125,-0.5,0.5625,-0.03857422,0.01513672,0.9555664,0.02880859,0.02490234,-0.3154297
262,-0.375,-0.625,1,-0.03857422,0.007324219,0.9594727,0.02880859,0.02490234,-0.3154297
263,-0.375,-1.1875,1,-0.04638672,0.02294922,0.9516602,0.02880859,0.02832031,-0.3178711
265,-0.625,0,0.75,-0.03466797,0.03466797,0.9477539,0.02880859,0.02832031,-0.3178711
266,-0.125,-0.375,1.375,-0.03076172,0.01513672,0.9868164,0.02880859,0.02832031,-0.3178711
269,0,-0.3125,0.75,-0.04638672,0.03857422,0.9868164,0.02880859,0.02832031,-0.3178711
270,-0.375,-0.25,0.625,-0.04638672,0.03857422,0.9829102,0.03271484,0.03271484,-0.3193359
272,-0.375,-0.1875,0.875,-0.03857422,0.03466797,0.9907227,0.03271484,0.03271484,-0.3193359
273,-0.25,-0.4375,1.125,-0.05419922,0.03466797,0.9946289,0.03271484,0.03271484,-0.3193359
275,-0.1875,-0.0625,0.625,-0.03466797,0.03076172,0.9790039,0.02685547,0.0234375,-0.3168945
276,0.125,-0.4375,0.3125,-0.04248047,0.03466797,0.9672852,0.02685547,0.0234375,-0.3168945
278,0.25,0.0625,1.0625,-0.04638672,0.01513672,0.9633789,0.02685547,0.0234375,-0.3168945
279,0,-0.5,0.6875,-0.03076172,0.02685547,0.9594727,0.02539063,0.02001953,-0.3095703
281,0,0,0.5,-0.02685547,0.04248047,0.9829102,0.02539063,0.02001953,-0.3095703
283,0.125,-0.625,0.6875,-0.03857422,0.03466797,0.9750977,0.02539063,0.02001953,-0.3095703
285,-0.375,-0.375,0.75,-0.04638672,0.03466797,0.9633789,0.02539063,0.02001953,-0.3095703
286,-0.0625,-0.5625,0.5,-0.05029297,0.01123047,0.9672852,0.03125,0.02734375,-0.3071289
288,0.3125,-0.1875,0.3125,-0.02294922,0.05029297,0.9672852,0.03125,0.02734375,-0.3071289
289,0.125,-0.625,0.0625,-0.02685547,0.03076172,0.9790039,0.03125,0.02734375,-0.3071289
291,-0.125,-0.6875,0.5,-0.04248047,0.01513672,0.9594727,0.02441406,0.02832031,-0.3168945
292,0.0625,-0.5,0.3125,-0.03466797,0.03466797,0.9711914,0.02441406,0.02832031,-0.3168945
294,0.0625,-0.875,-0.0625,-0.03076172,0.05029297,0.9829102,0.02441406,0.02832031,-0.3168945
295,0.3125,0.1875,0.3125,-0.03076172,0.03857422,0.9750977,0.03271484,0.0234375,-0.3154297
298,0.1875,-0.125,0.1875,-0.04248047,0.03857422,0.9477539,0.03271484,0.0234375,-0.3154297
299,0.5,-0.375,-0.25,-0.05029297,0.05029297,0.9516602,0.03271484,0.0234375,-0.3154297
301,0,-0.125,0.25,-0.04638672,0.05029297,0.9438477,0.03271484,0.0234375,-0.3154297
302,0.125,-0.375,-0.125,-0.05029297,0.01513672,0.9829102,0.03271484,0.0234375,-0.3154297
304,-0.375,-0.8125,0.125,-0.02685547,0.03466797,0.9555664,0.03271484,0.0234375,-0.3154297
305,-0.0625,-0.5625,-0.25,-0.05029297,0.01513672,0.9829102,0.03271484,0.0234375,-0.3154297
307,-0.5,-0.5625,0.1875,-0.05419922,0.03466797,0.9750977,0.02099609,0.01904297,-0.3222656
308,-0.625,-0.6875,0,-0.04638672,0.05029297,0.9516602,0.02099609,0.01904297,-0.3222656
311,0,-0.6875,0.0625,-0.03466797,0.03076172,0.9711914,0.02099609,0.01904297,-0.3222656
312,-0.0625,-0.4375,0.3125,-0.04248047,0.02685547,0.9516602,0.03125,0.02734375,-0.3168945
314,-0.5,-0.625,0.625,-0.03466797,0.01513672,0.9829102,0.03125,0.02734375,-0.3168945
316,-0.125,-0.375,0.125,-0.04248047,0.02685547,0.9672852,0.03125,0.02734375,-0.3168945
318,-0.4375,-1.125,0.625,-0.03076172,0.02294922,0.9750977,0.03271484,0.0234375,-0.3139648
319,-0.25,-0.125,0.5625,-0.04638672,0.03466797,0.9829102,0.03271484,0.0234375,-0.3139648
321,-0.125,-1.125,0.5,-0.05029297,0.01513672,0.9750977,0.03271484,0.0234375,-0.3139648
322,-0.4375,-1.0625,0.5625,-0.03466797,0.04638672,0.9555664,0.03271484,0.0234375,-0.3139648
324,-0.125,-0.3125,0.0625,-0.03076172,0.03076172,0.9868164,0.03466797,0.02734375,-0.3193359
326,0.0625,-0.25,0,-0.04248047,0.03076172,0.9868164,0.03466797,0.02734375,-0.3193359
328,-0.25,-0.8125,0.0625,-0.03857422,0.05029297,0.9711914,0.03466797,0.02734375,-0.3193359
329,-0.625,-0.5,0.0625,-0.06201172,0.03857422,0.9868164,0.03613281,0.02734375,-0.3081055
331,-0.375,-1.4375,0.5625,-0.04638672,0.03857422,0.9711914,0.03613281,0.02734375,-0.3081055
332,-0.375,-0.5,0.1875,-0.05029297,0.01513672,0.9594727,0.03613281,0.02734375,-0.3081055
334,-0.125,-1.0625,-0.1875,-0.04248047,0.03076172,0.9633789,0.03125,0.02832031,-0.3071289
335,-0.6875,-1,0.25,-0.05029297,0.01123047,0.9672852,0.03125,0.02832031,-0.3071289
337,-0.5625,-1.3125,0,-0.03857422,0.003417969,0.9672852,0.03125,0.02832031,-0.3071289
338,-0.0625,-1.75,0.25,-0.05029297,0.01904297,0.9907227,0.03125,0.02832031,-0.3071289
341,-0.625,-1.5625,0.5625,-0.04638672,0.01513672,0.9555664,0.03027344,0.02490234,-0.3222656
342,-0.4375,-1.5625,0.75,-0.02685547,0.01513672,0.9711914,0.03027344,0.02490234,-0.3222656
344,-0.9375,-2.3125,0.125,-0.04248047,0.02294922,0.9829102,0.03027344,0.02490234,-0.3222656
345,-0.4375,-1.4375,0.9375,-0.03857422,0.03857422,0.9868164,0.02880859,0.0234375,-0.3208008
347,0.0625,-1.9375,0.6875,-0.05029297,0.03076172,0.9829102,0.02880859,0.0234375,-0.3208008
348,-0.625,-1.6875,0.875,-0.03857422,0.007324219,0.9829102,0.02880859,0.0234375,-0.3208008
350,-0.75,-2.625,0.5625,-0.03857422,0.01123047,0.9672852,0.02197266,0.02001953,-0.3208008
351,-0.625,-2.5,0.8125,-0.03857422,0.01513672,0.9633789,0.02197266,0.02001953,-0.3208008
353,0,-2.875,0.9375,-0.04248047,0.05810547,0.9829102,0.02197266,0.02001953,-0.3208008
354,-0.8125,-1.875,1,-0.04248047,0.02685547,0.9633789,0.02197266,0.02001953,-0.3208008
356,-0.6875,-2.3125,0.875,-0.03076172,0.03076172,0.9711914,0.02197266,0.02001953,-0.3208008
357,-0.4375,-2.375,1.125,-0.03076172,0.04248047,0.9711914,0.02197266,0.02001953,-0.3208008
359,-0.875,-2.5625,1.125,-0.03076172,0.03466797,0.9750977,0.02197266,0.02001953,-0.3208008
360,-0.9375,-2.4375,1,-0.03466797,0.01123047,0.9829102,0.04296875,0.02587891,-0.3168945
362,-1.125,-1.8125,0.9375,-0.04248047,0.03857422,0.9555664,0.04296875,0.02587891,-0.3168945
364,-0.625,-2.375,0.625,-0.01513672,0.02294922,0.9711914,0.04296875,0.02587891,-0.3168945
366,-0.75,-2.4375,0.8125,-0.03857422,0.01513672,0.9672852,0.03710938,0.02832031,-0.3193359
368,-1.125,-2.25,0.5,-0.03076172,0.03466797,0.9672852,0.03710938,0.02832031,-0.3193359
370,-0.8125,-2.375,0.875,-0.03076172,0.03466797,0.9477539,0.03710938,0.02832031,-0.3193359
371,-0.25,-1.25,0.625,-0.02685547,0.02685547,0.9672852,0.03710938,0.02832031,-0.3193359
373,-0.1875,-1.1875,0.1875,-0.04248047,0.03076172,0.9672852,0.03710938,0.02832031,-0.3193359
374,-0.5,-1.25,0.125,-0.05029297,0.03466797,0.9477539,0.03710938,0.02832031,-0.3193359
376,-0.375,-1.25,-0.1875,-0.02685547,0.03076172,0.9829102,0.03710938,0.02832031,-0.3193359
377,-0.125,0.1875,-0.3125,-0.01123047,0.02294922,0.9555664,0.02441406,0.03076172,-0.3193359
379,-0.125,0,-0.125,-0.02294922,0.03076172,0.9516602,0.02441406,0.03076172,-0.3193359
380,0.3125,0.5625,-0.4375,-0.01123047,0.05029297,0.9438477,0.02441406,0.03076172,-0.3193359
383,0.5,0.5,-0.375,-0.01513672,0.02294922,0.9477539,0.02880859,0.03173828,-0.3193359
384,0.5625,0.4375,-0.5625,-0.03076172,0.03466797,0.9711914,0.02880859,0.03173828,-0.3193359
386,1.25,0.625,-0.8125,-0.06201172,0.03466797,0.9516602,0.02880859,0.03173828,-0.3193359
387,1.125,1.0625,-0.5,-0.03466797,0.03466797,0.9633789,0.02441406,0.03076172,-0.3237305
389,1.375,0.625,-0.5625,-0.03857422,0.03466797,0.9672852,0.02441406,0.03076172,-0.3237305
390,1.1875,1.0625,-0.1875,-0.03076172,0.01513672,0.9790039,0.02441406,0.03076172,-0.3237305
392,0.8125,0.625,-0.8125,-0.02685547,0.01904297,0.9711914,0.02441406,0.03076172,-0.3237305
393,1.1875,0.3125,-0.75,-0.03076172,0.05029297,0.9790039,0.03125,0.03417969,-0.3095703
396,0.5625,0.125,-0.75,-0.03466797,0.01513672,0.9829102,0.03125,0.03417969,-0.3095703
397,0.6875,0,-0.4375,-0.05419922,0.02685547,0.9907227,0.03125,0.03417969,-0.3095703
399,0.6875,-0.375,-0.3125,-0.03857422,0.03076172,0.9516602,0.02441406,0.02734375,-0.3208008
400,0.75,-0.3125,-1.0625,-0.04248047,0.02685547,0.9672852,0.02441406,0.02734375,-0.3208008
402,0.625,0,-0.375,-0.05419922,0.01513672,0.9711914,0.02441406,0.02734375,-0.3208008
403,0.75,-0.5625,-0.625,-0.03466797,0.01513672,0.9594727,0.03027344,0.02001953,-0.3168945
405,0.4375,-0.3125,0,-0.03076172,0.03466797,0.9594727,0.03027344,0.02001953,-0.3168945
406,0.6875,-0.4375,-0.4375,-0.05419922,0.02685547,0.9829102,0.03027344,0.02001953,-0.3168945
408,0.625,0.125,0,-0.03857422,0.03466797,0.9829102,0.03027344,0.02001953,-0.3168945
410,0.3125,0.1875,0,-0.03076172,0.03466797,0.9672852,0.0234375,0.02246094,-0.3237305
412,1.0625,1,-0.25,-0.03466797,0.01513672,0.9790039,0.0234375,0.02246094,-0.3237305
413,0.6875,0.125,0.1875,-0.04248047,0.02294922,0.9711914,0.0234375,0.02246094,-0.3237305
415,0.9375,0.4375,0,-0.04248047,0.01513672,0.9711914,0.02539063,0.02734375,-0.3178711
